gene_name	C1000g.1	C1000g.2	C1000g.3	C1000g.4	C1000g.5	C300g.1	C300g.2	C300g.3	C300g.4	C300g.5	Anc.1	Anc.2	Anc.3	Anc.4	Anc.5	Mmp.1	Mmp.2.3	Mmp.3.3	Mmp.4.3	Mmp.5.3
MMP_RS07975	1618	1481	1168	1047	953	2137	1681	2018	1745	1675	4700	3706	2956	4064	2530	45	92	43	239	335
MMP_RS07980	164	149	115	144	40	153	112	104	116	117	211	188	168	168	103	6	2	4	38	8
MMP_RS07985	1629	1448	1104	1002	1197	2649	2450	2649	2015	2462	1372	931	1059	1415	986	55	126	30	205	99
MMP_RS08000	163	159	79	114	97	143	127	151	74	104	2863	2001	2420	2620	1979	2	19	19	61	16
MMP_RS08005	49460	46373	39563	40613	38511	98119	91067	113477	85440	97016	167809	121121	181258	185016	167901	4470	10785	7605	26739	57374
MMP_RS08010	13167	12228	10269	11109	9706	25699	24288	31113	23020	25806	38517	27380	41278	44427	39220	780	2419	1701	6631	3975
MMP_RS08015	12701	11623	10140	10067	9105	25382	22859	26826	20586	23025	38218	27459	37629	40446	35645	643	2278	1765	5467	3158
MMP_RS08020	28307	25864	21349	22794	22289	54258	50285	63597	48449	54531	75490	52454	76496	86638	74701	4418	9378	6208	19750	81656
MMP_RS08025	70936	66054	54574	55813	53584	149007	133158	161509	126511	146682	261489	180006	255789	285444	241160	9130	20007	14335	44839	196016
MMP_RS08030	9347	8503	5431	6374	4703	7447	7838	9172	9958	9210	41990	24385	12856	26019	14984	389	1098	519	3124	2328
MMP_RS08035	6001	5336	3795	4113	3856	5140	5510	6166	5832	5354	27496	16992	10138	20686	12452	333	694	478	2051	1833
MMP_RS08040	5909	4951	3343	3967	3198	5417	5591	6432	5523	5095	29664	19283	12861	23470	13820	299	1120	661	2705	2887
MMP_RS08045	2151	1976	1293	1559	1354	2462	2547	3249	2446	2211	10169	6929	5126	9207	5677	218	510	268	1488	886
MMP_RS08050	1378	995	717	932	702	1270	1275	1639	1669	1405	7929	5023	2889	5786	3012	126	410	234	857	1577
MMP_RS08055	506	267	151	158	129	121	189	182	837	415	5741	3531	629	3539	946	31	56	37	87	367
MMP_RS08060	466	286	116	159	260	241	302	298	687	383	4473	2740	572	2880	900	59	129	71	254	1704
MMP_RS08065	8446	7675	3708	2465	3989	5442	4215	3894	8947	7360	61292	34555	11232	37849	12176	321	565	301	2009	4824
MMP_RS08070	4286	4443	3421	3676	3252	5803	4275	4680	3389	4105	6272	4874	6861	6072	5704	13	26	25	69	84
MMP_RS08075	2656	2687	1929	2107	2260	3414	3030	3686	2447	2784	3621	2857	4127	4187	3807	43	112	52	202	430
MMP_RS08080	109	65	52	80	17	108	81	86	53	73	178	175	219	200	201	0	4	5	13	1
MMP_RS08085	15	0	10	0	0	15	0	0	0	2	20	10	24	17	21	4	6	3	13	5
MMP_RS08090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	8
MMP_RS08095	32	38	40	15	20	67	35	21	33	33	167	143	97	134	134	14	14	19	38	24
MMP_RS08100	20	0	43	19	7	4	0	0	1	0	23	0	0	0	0	10	7	2	26	3
MMP_RS08105	31	4	5	0	24	6	7	17	2	0	40	12	47	19	26	4	7	18	48	13
MMP_RS09035	1334	1315	1083	479	801	2683	1276	1496	2182	2147	1270	1100	412	728	375	3	0	0	1	8
MMP_RS08110	1120	859	1011	953	767	1344	1158	1422	878	1015	3262	2290	2915	3235	2534	26	47	7	85	34
MMP_RS08115	119	109	45	19	56	140	110	100	98	129	561	382	151	382	171	8	2	5	25	22
MMP_RS08120	4926	5005	3708	2732	3160	6329	4809	5448	5575	6012	20572	12349	8199	17665	9050	128	191	83	501	535
MMP_RS08125	177	130	150	102	109	237	115	143	122	96	1003	918	1066	1013	894	7	5	3	16	0
MMP_RS08130	249	176	196	148	158	244	180	238	152	186	637	502	573	634	472	10	24	11	37	25
MMP_RS08135	3569	2766	2965	2453	1976	2549	2405	2399	1623	1713	7110	3938	4301	5226	4180	29	112	57	308	85
MMP_RS08140	2189	1733	1903	1698	1426	1726	1797	1816	1056	1168	3127	2132	3013	3218	3073	32	152	58	316	87
MMP_RS08145	4983	4257	4539	3946	3262	3440	3377	3637	2167	2358	9415	6335	8590	9620	8642	70	250	147	583	219
MMP_RS08150	864	600	791	719	542	433	492	400	195	258	1475	997	1503	1580	1349	13	35	27	137	64
MMP_RS08155	9019	11715	8402	7031	6143	11527	6407	6981	4511	5128	3671	3257	3776	3501	2995	106	391	302	611	1115
MMP_RS08160	127	84	137	65	86	109	123	67	48	46	156	150	203	239	196	12	42	3	122	13
MMP_RS08165	2743	2096	2328	2237	1910	3117	2769	3344	2333	2196	8864	7075	10571	10856	10155	55	147	105	383	241
MMP_RS08170	1137	956	907	883	661	1742	1387	1708	1174	1379	7411	5026	6281	7393	5985	32	58	30	152	79
MMP_RS08175	26	22	40	40	51	36	26	13	0	12	657	508	350	487	298	5	12	2	12	12
MMP_RS08180	50	44	44	33	21	83	48	50	12	27	250	191	251	229	215	8	18	7	17	10
MMP_RS08185	1780	1630	1485	1355	1359	2854	2176	2733	1813	1964	8678	6865	10757	10797	10271	36	153	91	273	160
MMP_RS08190	1354	1384	1082	1026	997	2383	1811	2382	1680	1761	5126	4454	6743	6702	6675	32	92	79	311	191
MMP_RS08195	148	128	119	155	87	216	168	154	122	102	482	387	611	551	451	0	4	19	14	10
MMP_RS08200	1492	1291	1328	1427	979	1992	1493	1697	1414	1308	4451	3530	5150	4993	4715	14	97	42	233	70
MMP_RS08205	0	0	0	0	0	0	0	0	0	0	31	9	0	0	0	2	0	0	4	0
MMP_RS08210	236	212	132	129	110	309	202	278	229	227	295	206	277	290	238	14	19	1	27	90
MMP_RS08215	131	117	142	109	65	374	197	172	133	175	527	476	440	395	348	7	14	39	54	58
MMP_RS08220	522	462	313	328	218	692	497	587	626	640	1478	1144	822	1152	774	41	60	34	94	227
MMP_RS08225	67	88	96	74	32	73	36	23	14	17	271	238	209	195	185	0	12	8	37	8
MMP_RS08230	404	307	261	267	199	352	221	281	201	319	642	499	614	628	517	5	5	21	49	9
MMP_RS08235	159	126	101	43	77	203	110	95	108	129	0	2	1	0	0	5	22	0	16	0
MMP_RS08240	391	332	403	377	260	722	594	774	449	522	2028	1575	2385	2430	1987	21	54	25	113	102
MMP_RS08245	123	98	78	62	63	216	151	133	130	104	274	227	204	240	135	3	7	0	8	14
MMP_RS08250	392	311	272	162	174	407	317	299	232	267	632	548	613	575	532	36	42	8	104	72
MMP_RS08255	512	477	377	349	236	591	413	483	349	358	991	815	1014	1016	813	20	43	22	80	239
MMP_RS08260	68	51	44	19	25	67	30	45	53	21	62	42	74	57	28	17	26	0	56	3
MMP_RS08265	1922	1731	1309	1508	1328	2122	1719	2119	1456	1703	816	552	787	707	686	12	52	19	45	70
MMP_RS08270	15342	19291	12126	12177	14736	51383	43562	58946	40150	42481	19591	15580	17095	19208	15836	1214	2740	1310	4610	8180
MMP_RS08275	518	426	469	490	350	1536	1386	1729	829	1016	2477	2025	2445	2362	2022	8	7	8	50	27
MMP_RS08280	428	319	340	391	239	640	585	754	528	472	3867	2546	3004	4135	3343	13	35	31	87	35
MMP_RS08285	93	65	62	38	40	46	37	27	16	21	475	371	455	564	461	0	5	0	7	26
MMP_RS08290	2147	2136	1682	1632	1774	1355	1087	1410	981	1123	1078	767	850	875	739	6	17	4	37	27
MMP_RS08295	509	355	439	365	245	450	349	327	219	198	1974	1485	1535	1881	1468	11	56	17	52	33
MMP_RS08300	988	871	767	791	748	1731	1388	1483	1044	1194	3217	2186	1956	2731	1682	14	27	16	89	57
MMP_RS08305	1739	1446	1372	1227	1058	3018	2326	2773	2172	1981	9402	6431	7378	8560	6817	39	210	150	503	252
MMP_RS08310	40	1	7	18	0	1	4	13	10	8	0	0	0	0	0	4	0	0	3	9
MMP_RS08315	176	214	102	109	111	126	116	152	76	57	240	142	106	236	94	14	6	4	10	17
MMP_RS08320	368	403	375	306	213	740	630	821	556	625	1781	1362	1319	1546	980	9	32	9	78	226
MMP_RS08325	0	0	0	0	0	0	0	0	0	0	26	41	34	26	32	0	0	0	2	1
MMP_RS08330	106	111	83	65	75	227	162	147	114	133	373	265	221	333	201	8	16	14	89	38
MMP_RS08335	27	61	25	35	10	93	79	95	58	66	76	52	57	89	52	4	4	12	63	70
MMP_RS08340	20	47	0	52	27	71	66	69	65	48	111	82	87	98	59	3	13	14	49	44
MMP_RS08345	173	281	157	213	133	388	331	365	228	257	364	247	318	318	269	35	103	52	142	72
MMP_RS08350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	38
MMP_RS08355	96	172	56	60	53	55	76	35	46	30	96	29	36	62	39	3	29	23	24	127
MMP_RS08360	11	34	31	5	16	0	0	0	0	0	0	0	0	0	0	0	2	1	8	15
MMP_RS08365	2248	2222	2051	1855	1383	728	756	536	335	376	1317	926	911	1106	828	17	43	37	147	45
MMP_RS08370	1585	1262	1332	1138	859	745	657	646	329	431	1032	755	978	964	766	1	11	17	29	14
MMP_RS08375	789	793	649	711	526	758	583	730	567	553	4750	3146	2759	4099	2793	42	103	28	204	74
MMP_RS08380	14	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0
MMP_RS08385	1516	1217	1145	1151	994	2185	1623	1923	1420	1684	3559	2865	2986	3077	2386	7	97	142	251	672
MMP_RS08390	1292	1435	1054	954	866	1838	1423	1394	1037	1158	1233	1007	1103	1151	1111	7	22	13	56	64
MMP_RS08395	7946	8203	6494	6510	6528	9372	8672	9993	7787	8651	4825	4097	4952	5196	5247	116	172	108	379	1704
MMP_RS08400	4894	5675	4131	4297	4819	9083	6740	7680	5599	6694	3739	3095	4600	4246	4471	381	738	311	1205	1645
MMP_RS08405	513	487	399	390	225	282	220	366	220	234	672	469	496	659	448	9	13	6	31	39
MMP_RS08410	7204	7915	6035	5792	5616	24012	18218	20866	16048	18919	10787	8918	14217	12650	13542	303	601	384	1257	3416
MMP_RS08415	66	60	43	29	41	73	72	48	62	50	218	214	140	241	131	8	1	6	14	27
MMP_RS08420	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	5
MMP_RS08425	11414	9149	9443	8977	7891	11133	9880	11628	6912	7749	31115	19212	28760	31982	27765	170	562	320	1194	522
MMP_RS08430	223	164	128	92	131	300	244	272	263	275	521	334	314	443	321	6	8	7	4	3
MMP_RS08435	483	453	328	383	396	689	607	799	451	490	698	532	689	867	763	11	4	8	35	137
MMP_RS08440	3435	3532	2946	2622	2743	5625	4357	5436	3310	4003	5668	4049	6248	6064	5432	18	82	46	188	216
MMP_RS08445	1043	956	832	732	733	938	774	700	527	568	1350	1061	1523	1536	1395	10	48	20	53	58
MMP_RS08450	265	210	239	231	116	179	141	111	69	68	157	186	215	181	142	6	0	22	15	9
MMP_RS08455	4029	3740	3435	3128	2700	6614	4742	5935	3886	4408	10002	6522	11242	10871	9930	42	120	117	319	179
MMP_RS08460	12919	12071	11264	10799	9230	19674	16486	20355	11469	13359	29251	24691	39566	33567	32485	229	520	235	1012	979
MMP_RS08465	1171	944	1024	937	641	1461	1271	1349	590	620	1887	1668	1985	2009	1592	17	58	16	63	23
MMP_RS08470	207	183	170	187	128	218	268	183	149	166	10	24	64	32	37	1	13	0	18	2
MMP_RS08475	207	158	195	175	104	253	213	231	141	171	0	0	0	0	0	3	1	0	18	0
MMP_RS08480	5495	5228	4404	3901	4020	6945	6684	6489	5099	6036	4353	3403	4286	4946	4340	1	6	0	13	3
MMP_RS08485	28871	28913	23163	23497	24115	69542	57430	63810	51495	58496	16088	13172	19681	17740	16199	11	21	26	78	81
MMP_RS08490	582	484	428	350	296	755	463	436	352	369	1090	907	952	826	756	24	48	11	168	71
MMP_RS09060	84	74	77	38	32	143	109	87	21	45	151	99	119	121	104	34	36	12	105	97
MMP_RS09065	49	96	89	33	37	116	68	54	60	40	59	27	100	78	112	9	15	6	10	25
MMP_RS08500	187	115	131	186	94	322	227	243	132	152	1081	717	1069	1187	1082	2	22	5	25	5
MMP_RS08535	771	685	662	701	572	1268	937	831	676	725	2573	1835	2423	2721	2323	9	18	30	113	26
MMP_RS08540	5036	4581	4235	3876	3215	6201	5353	5912	4069	4741	10900	6755	8538	9676	8476	54	122	52	297	225
MMP_RS08545	285	256	329	243	201	546	461	546	277	373	1434	912	1536	1434	1509	21	33	14	129	79
MMP_RS08550	217	218	169	244	143	470	348	315	214	257	454	318	398	426	338	1	5	3	14	3
MMP_RS08555	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MMP_RS08560	694	580	560	465	520	558	523	566	408	425	2595	1955	2035	2620	1943	7	25	3	84	68
MMP_RS08565	994	866	856	999	656	808	792	912	549	542	2413	1825	2001	2136	1778	9	52	33	186	39
MMP_RS08570	17	17	17	0	13	15	27	28	34	11	168	90	63	86	36	7	4	0	37	13
MMP_RS08575	0	0	10	0	0	21	0	5	0	6	14	32	23	3	31	8	58	85	164	250
MMP_RS08580	0	0	0	11	2	0	0	1	0	2	0	0	2	0	5	1068	2702	1779	6568	10717
MMP_RS08585	0	0	0	3	2	21	31	44	36	11	8	2	68	41	42	1256	2595	1797	6531	14049
MMP_RS08590	134	101	86	38	70	142	113	104	96	122	76	69	172	135	111	607	1759	944	3699	3971
MMP_RS08595	115	44	31	82	61	109	93	115	98	118	128	95	225	177	197	343	1182	725	2364	3617
MMP_RS08600	127	139	125	92	123	157	165	184	166	121	300	304	370	408	319	977	1883	1076	4754	7069
MMP_RS08605	0	0	4	5	0	32	11	0	0	14	90	64	57	103	86	21	199	174	418	1132
MMP_RS08610	0	0	0	0	0	0	0	0	1	0	0	30	18	26	31	8	50	42	62	118
MMP_RS08615	0	0	0	0	13	0	0	0	0	1	61	60	87	120	70	17	55	41	206	87
MMP_RS08620	0	15	18	8	2	11	8	9	0	0	14	48	90	86	63	14	42	30	84	90
MMP_RS08625	90	69	75	62	39	132	71	97	68	63	412	348	258	390	254	149	261	61	455	769
MMP_RS08630	81	80	72	75	85	103	99	79	66	83	474	263	358	479	322	46	95	45	266	104
MMP_RS08635	107	94	106	61	68	137	81	86	72	61	308	281	235	274	183	3	12	8	5	0
MMP_RS08640	20	36	62	16	30	90	49	69	48	30	173	154	171	123	138	7	11	4	37	24
MMP_RS08645	841	727	682	739	539	1342	1147	1286	841	973	1797	1346	1412	1936	1401	0	6	6	19	25
MMP_RS08650	878	643	709	566	391	1441	980	1132	818	834	3961	3491	4415	4067	3729	24	69	13	146	123
MMP_RS08655	800	671	621	665	520	1036	792	1010	474	603	6077	4275	6844	6719	6267	14	58	13	115	56
MMP_RS08660	924	776	772	824	552	1232	865	1165	843	867	3419	2563	3091	3750	2804	6	5	8	28	22
MMP_RS08665	347	350	372	328	167	551	268	250	212	210	460	391	334	303	288	6	2	8	26	5
MMP_RS08670	1089	720	722	796	458	1400	983	1109	698	841	1078	871	892	1073	821	11	0	7	20	17
MMP_RS08675	8353	9509	7038	6758	7895	17076	15128	17963	14606	15643	13731	9383	9578	12147	9465	33	46	15	148	74
MMP_RS08685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MMP_RS08690	850	741	667	570	516	988	875	979	861	863	1592	1202	1149	1569	1102	28	46	17	99	43
MMP_RS08695	85	77	69	47	88	156	151	159	92	99	360	229	413	386	335	1	0	1	2	0
MMP_RS08700	81	81	70	85	66	180	101	107	74	92	509	372	359	293	314	3	15	24	8	11
MMP_RS08705	371	474	396	292	385	634	506	607	452	487	976	772	1192	1087	1037	1	4	5	20	13
MMP_RS08710	7	13	10	23	0	23	10	23	2	3	115	56	73	58	74	0	9	3	0	6
MMP_RS08715	61961	54565	45765	46492	44890	76435	67462	95045	57776	68747	138327	101630	141520	157407	133869	1380	3817	2356	8716	7434
MMP_RS08720	69271	58316	49625	48439	50076	81736	72005	107588	65786	75825	120734	89508	132896	139363	119742	4695	8611	5415	17578	40611
MMP_RS09070	4329	4105	3321	2928	3539	5852	5549	8155	4401	5191	5410	4376	6299	6580	6056	1718	3233	1763	5640	16777
MMP_RS08725	75794	64900	54160	50822	54268	92164	81179	120066	77952	85604	99612	76291	108318	116896	95688	3796	7532	4635	14659	22841
MMP_RS08730	58680	49941	40555	36934	38374	73669	63969	94090	64169	72256	92486	68391	84154	97184	74425	6764	12376	7213	21777	50808
MMP_RS08735	25999	22851	16813	14501	16577	30459	26854	37353	30255	32416	44712	33073	33000	44290	29067	3291	5866	3394	9810	25077
MMP_RS08740	115217	97650	69581	58654	66108	115578	98661	136197	131944	135616	204160	144347	113943	182209	99046	6876	13357	7528	26632	54954
MMP_RS08745	103	91	138	186	86	140	93	110	51	82	678	437	325	537	289	3	8	6	17	5
MMP_RS08750	80	15	40	60	71	88	82	113	84	84	139	55	104	153	137	3	22	14	24	8
MMP_RS08755	569	458	490	563	446	716	628	670	638	639	2246	1354	1255	2137	1283	46	56	52	184	117
MMP_RS08760	341	275	239	227	213	409	304	357	215	266	1357	1003	946	1276	762	4	52	20	36	23
MMP_RS08765	1356	1160	1079	924	788	1337	1157	1317	991	936	5367	4135	4991	5357	4589	20	56	30	144	85
MMP_RS08770	485	513	512	394	255	1229	830	901	541	622	2178	1717	1943	1851	1540	16	40	1	106	1
MMP_RS08775	440	401	373	346	321	724	764	725	452	560	1044	715	796	1269	813	22	46	32	64	46
MMP_RS08780	581	495	565	477	364	1126	958	922	520	637	1528	1308	1774	1845	1694	4	37	14	91	58
MMP_RS08785	0	9	1	3	6	37	58	30	1	4	54	55	72	68	99	0	5	0	0	12
MMP_RS08790	3857	3113	3343	3762	2619	7767	7097	7917	4711	5324	9104	7199	11339	11701	11360	57	110	76	281	114
MMP_RS08795	1501	1611	1303	1254	1040	4717	3883	4469	2614	2973	4076	3032	4627	4952	4894	213	356	191	617	847
MMP_RS08800	1616	1766	1319	1283	1419	5009	4577	5725	3204	3906	4317	3112	4752	5064	5009	104	192	112	426	465
MMP_RS08805	95	70	123	90	82	213	141	84	86	71	551	520	412	480	419	2	16	17	32	22
MMP_RS08810	961	852	784	765	761	1254	1052	1106	819	867	3421	2629	2844	3072	2456	19	35	41	166	124
MMP_RS08815	1288	1278	1023	905	939	1809	1571	2114	1265	1347	2573	2123	2374	2811	1989	41	110	107	227	169
MMP_RS08820	158	99	108	61	140	189	132	137	109	97	107	132	139	101	128	13	46	8	48	17
MMP_RS08825	524	449	399	409	479	615	522	619	550	473	974	652	604	723	637	202	1020	803	2509	4701
MMP_RS08830	565	465	434	405	397	576	511	624	546	504	423	317	248	381	252	13	35	9	67	23
MMP_RS08835	3276	2999	2663	2584	2466	4079	3519	4226	3113	3208	3352	2529	2960	3463	2504	53	155	92	405	164
MMP_RS08840	63	40	27	22	50	60	72	80	39	59	305	197	127	213	102	5	21	16	75	273
MMP_RS08845	53	33	32	30	23	33	62	82	22	38	123	69	132	118	108	16	19	8	58	31
MMP_RS08850	185	138	170	110	126	191	118	109	111	99	365	296	224	254	174	29	129	79	342	159
MMP_RS08855	2917	2687	2339	2281	1543	4925	3589	3847	2609	3128	9176	8061	9915	10075	8626	21	94	77	185	209
MMP_RS08860	1250	1239	1071	1026	993	2061	1842	1812	1281	1392	5592	4240	6068	6348	5522	26	115	57	110	322
MMP_RS08865	323	361	300	204	237	390	468	435	202	244	1954	1399	1886	2051	1821	27	42	19	90	51
